name_p,username_p,created_at_t,year,text_t,lang_t,url_t,imagework,annotator
NA,NA,NA,NA,Currently in the area of Overlea Drive and Overlea Court in Kitchener for an ongoing police investigation. There will be a heavy police presence throughout the afternoon. Please avoid the area. More information to be released shortly. https://t.co/CQe99ZRx12,NA,https://twitter.com/WRPSToday/status/1400155726782341126,0,AL
NA,NA,NA,NA,Train blocking intersection of North Service Rd at Jefferson for next 30 min. Mechanical issues - being worked on now.#YQGtraff ... ^07257,NA,https://twitter.com/WindsorPolice/status/662250775444217857,0,AL
NA,NA,NA,NA,"The AbbyPD Online Safety Series for Parents- Episode 3 presentation is TONIGHT (Wed, June 23rd from 7-8:30 pm). TOPIC: Sexting, Nudes, and Intimate Images: What is the problem, what does the law say, and what do parents need to know. REGISTER ONLINE- https://t.co/ss4DugQoEZ https://t.co/RAmVO2gcM2",NA,https://twitter.com/AbbyPoliceDept/status/1407713580007444482,0,AL
NA,NA,NA,NA,Hy 27 has been re-opened. We still seek public assistance as far as witnesses and dash camera footage. Suspect driver believed to have left scene in cab.,NA,https://twitter.com/YRP/status/1352872210264977408,0,AL
NA,NA,NA,NA,YA! RT @StarWarsCop: Flashing RED lights at an intersection are to be treated as an all way STOP. #drivesafe,NA,https://twitter.com/CobourgPolice/status/537025968150695937,0,AL
NA,NA,NA,NA,"SSP is looking forward to participating in ""Paws for a Cause"" again this year at Pet Country Estates. http://t.co/ivphzglQpl",NA,https://twitter.com/SouthSimcoePS/status/375613192430690304,1,AL
NA,NA,NA,NA,Officers will be announcing a multimillion-dollar drug haul at 1pm today. Watch it live here: https://t.co/5lVkllV6i0 More info to follow. ^vk https://t.co/k3fMKuANyg,NA,https://twitter.com/TorontoPolice/status/1334557858223034368,0,AL
NA,NA,NA,NA,Road Conditions Continued: Lamson and Fadden from Wells Line to Vye Rd blocked off,NA,https://twitter.com/AbbyPoliceDept/status/829575994587504642,0,AL
NA,NA,NA,NA,Death Investigation Deemed Homicide https://t.co/HNIdpB3MFo https://t.co/WsR1rLGmiz,NA,https://twitter.com/reginapolice/status/1055590720315232256,0,AL
NA,NA,NA,NA,"Youth arrested, charged with First-Degree Murder in death of 14-year-old Kayleigh IVALL. Media Release: https://t.co/kJb0rO71oQ",NA,https://twitter.com/tbpsmedia/status/1257697096498581510,0,AL
NA,NA,NA,NA,Hope all is well! Thanks for taking the time @JoeyColeman #CstWelton https://t.co/U9TYSe61SQ,NA,https://twitter.com/HamiltonPolice/status/612964741724667904,0,AL
NA,NA,NA,NA,"Police Report – January 27th, 2015 The following events are among the calls for service that members of the... http://t.co/d8HIm2OLdo",NA,https://twitter.com/WoodstockPF_NB/status/560083476901158913,0,AL
NA,NA,NA,NA,Make a Difference #ASaferCommunityTogether https://t.co/6C5Tkk5eNl,NA,https://twitter.com/PeelPolice/status/753178746241228800,0,AL
NA,NA,NA,NA,The media office is closed for the evening. Have a safe night. https://t.co/ddKrFq8MDj,NA,https://twitter.com/PeelPolice/status/916166127989985280,0,AL
NA,NA,NA,NA,#Chilliwack - RCMP and BC Coroners Service investigate child’s death https://t.co/XNxTtE4WQ8,NA,https://twitter.com/BCRCMP/status/1296251345310113792,0,AL
NA,NA,NA,NA,Today we were working with our #LMDCVE partners doing 🚛 inspections in @CityofPoMo. Our #CVSA inspector alone placed 100% of the 🚛 he inspected Out of Service. We will continue working closely with our #LMDCVE partners to improve #CMVSafety. #Teamwork #thisiswhatwedo https://t.co/Ky2AxFA24a,NA,https://twitter.com/BurnabyRCMP/status/1377026860215721990,0,AL
NA,NA,NA,NA,#BuyerBeware - know the signs of stolen property before you buy! Thieves ❤️ using online classifieds websites/ social media platforms to make a quick buck selling YOUR stolen items! Contact your police agency if YOU see stolen items online. Info &amp; tips https://t.co/6wM8dvkpGR https://t.co/c8vB927sr5,NA,https://twitter.com/AbbyPoliceDept/status/1336390580386017284,0,AL
NA,NA,NA,NA,Retweeted Brian Cross (@WinStarCross): Windsor police Chief Al Frederick and LaSalle Chief John Leontowicz are... http://t.co/QLJj2NMSfM,NA,https://twitter.com/LaSallePoliceON/status/645573595910025216,0,AL
NA,NA,NA,NA,#OPPtips ALL gadgets including mobile and Macs NEED internet security. Safety is #Up2Us #SID2016,NA,https://twitter.com/OPP_News/status/697202844504469504,0,AL
NA,NA,NA,NA,#RidgeMeadows - Police Incident Closes Road http://bit.ly/ahdCPF,NA,https://twitter.com/BCRCMP/status/21494885556,0,AL
NA,NA,NA,NA,25 year-old charged with Luring and Sexual Assault - to report cyber crimes against children visit cybertip.ca https://t.co/A3vw1zB2Zf,NA,https://twitter.com/BrantfordPolice/status/830091385705463810,0,AL
NA,NA,NA,NA,With @sowhatspeakout @alixvv Begging Bear Statue for #nomorebullies media release @Chief_BLarkin @DirectorSMorris http://t.co/2NkbQoi6,NA,https://twitter.com/GuelphPolice/status/189711028806889472,1,AL
NA,NA,NA,NA,Do you know this man? Involved in a violent robbery. http://t.co/3a2mIlIaVE http://t.co/wxesfl8elq,NA,https://twitter.com/OttawaPolice/status/448425432581279744,0,AL
NA,NA,NA,NA,https://t.co/1GYCDtobe5 to donate.,NA,https://twitter.com/Estevan_Police/status/1258937104823922688,1,AL
NA,NA,NA,NA,We have a double Matt team working today! It is Auxiliary Officer M.DROST’s first day on the job and he is riding around with Cst M. TUTIN. Say hi if you see them out and about ! #ssps2021 https://t.co/nIR0crxVYW,NA,https://twitter.com/SSPSofficial/status/1449089096421449729,0,AL
NA,NA,NA,NA,#BPS24in24 Our Criminal Investigative Division (CID) is a support unit for our general patrol. Daily these detectives practice Intelligence-Led Policing principles by co-operating &amp; exchanging info within the Service &amp; with other law enforcement agencies across North America. https://t.co/19xfpFwTAH,NA,https://twitter.com/BarriePolice/status/997341008294707205,0,AL
NA,NA,NA,NA,"B&amp;E to a shed overnight on Feb. 21-22 resulted in the theft of power tools including a 5-gallon Makita air compressor, 10' Makita sliding compound saw, 10"" Dewalt table saw, and a City of Brandon dumpster. Here's your daily media release... https://t.co/BoWP7ebQpQ #BDNMB https://t.co/Fy5anvny6f",NA,https://twitter.com/BrandonPolice/status/1364237547283562499,0,AL
NA,NA,NA,NA,Shout out to @CobourgFireDept on International Firefighters Day! Thank you for working daily to keep the community safe. https://t.co/VMmVLEIXMo,NA,https://twitter.com/CobourgPolice/status/1389646343510048769,0,AL
NA,NA,NA,NA,"Cst #161 Daily news is available July 4, 2017. https://t.co/uGlSUjc17N https://t.co/TfGOXTB2ck",NA,https://twitter.com/cwlpolice/status/882313391309824002,0,AL
NA,NA,NA,NA,WPS Daily News: 2 arrested for possession of stolen property after police get call from citizen. K-9 arrest. http://t.co/gZp7dXUDOc ^MD,NA,https://twitter.com/WindsorPolice/status/552865363713855488,0,AL
NA,NA,NA,NA,WPS Daily News Report: Police Seek Witnesses in Hit and Run Investigation. https://t.co/Ll0J4kgmJn ^AD https://t.co/r5xUmwWk4y,NA,https://twitter.com/WindsorPolice/status/864881807367561216,0,AL
NA,NA,NA,NA,Daily News Report: DIGS Search Warrant Results in Numerous Charges. https://t.co/riMdQ8T89U https://t.co/XEP5bF3jta,NA,https://twitter.com/WindsorPolice/status/1131611942970372097,0,AL
NA,NA,NA,NA,Daily News Report: Police Announce Strategic Business Planning Community Consultative Sessions https://t.co/kJXCiYAU3W https://t.co/GdmBJEn4s0,NA,https://twitter.com/WindsorPolice/status/1227998906639884289,0,AL
NA,NA,NA,NA,#Castlegar - Police Investigate Assault http://bit.ly/8YHpre,NA,https://twitter.com/BCRCMP/status/22025466124,0,AL
NA,NA,NA,NA,#Osoyoos - Osoyoos RCMP investigate alarming online social media post believed to be hoax https://t.co/eed5qU5aWw,NA,https://twitter.com/BCRCMP/status/1245503367318626304,0,AL
NA,NA,NA,NA,#Osoyoos - Update: SED Major Crime continues to investigate the discovery of two bodies in Osoyoos https://t.co/NLMJRysTVO,NA,https://twitter.com/BCRCMP/status/1454178212397731845,0,AL
NA,NA,NA,NA,#TrailandGreaterDistrict - Trail RCMP investigate theft caught on video https://t.co/PxlLY8Ma4c https://t.co/UxZ2XQ5i3k,NA,https://twitter.com/BCRCMP/status/1430216814001156099,0,AL
NA,NA,NA,NA,"Burnaby RCMP investigate shooting. https://t.co/RTasUx6Rpr #Burnaby Cpl. Daniela Panesar will provide media availability at 11 am Burnaby Main Detachment, 6355 Deer Lake Avenue",NA,https://twitter.com/BurnabyRCMP/status/1162056606399565825,0,AL
NA,NA,NA,NA,Our priority has been and continues to be the safety of our residents. Our commitment to you is that we will be in your community ready to respond to your complaints and investigate crime. Stay safe at home. (This photograph was taken prior to the the emergency lockdown) https://t.co/ALpEKx9J1q,NA,https://twitter.com/KRPFnb/status/1253278509985943555,0,AL
NA,NA,NA,NA,Police Continue to Investigate Rash of Suspicious Fires on Wellands East Side On Monday November 19th 2012 at... http://t.co/Ogu85ip5,NA,https://twitter.com/NiagRegPolice/status/270860983889698816,0,AL
NA,NA,NA,NA,Shots Fired Area of Mchardy Place #Brampton Report of shots fired #PRP is in the area investigated No further information at this time. P200284599 C/R 6:19 am,NA,https://twitter.com/PeelPolice/status/1301832471877693441,0,AL
NA,NA,NA,NA,"RCMP investigate series of suspected arsons, Blackville, N.B. http://bit.ly/nRZU1h",NA,https://twitter.com/RCMPNB/status/100615612514050048,0,AL
NA,NA,NA,NA,Please buckle up. Failing to wear a seatbelt was a contributing factor in the deaths of 19 people who died in motor vehicle crashes investigated by the #RCMPNB in 2018. That's a 27% increase from 2017. The life you save could be yours. #DriveSafely https://t.co/ozebUTaLiA,NA,https://twitter.com/RCMPNB/status/1139550588201504770,0,AL
NA,NA,NA,NA,Timmins Police investigate altercation - m ake arrest See https://t.co/FWbGazgfr9 https://t.co/u9Lsxef895,NA,https://twitter.com/TimminsPolice/status/1031923176656302080,0,AL
NA,NA,NA,NA,"Continuing to investigate the Nov. 26, 2019 homicide of a Kitchener male, aged 20. Focus of investigation is on two areas - Courtland Ave, near Highway 7/8, &amp; Connaught St. Looking for anyone who may have witnessed a black, four-door, 2019 Nissan Sentra. https://t.co/wVLk3ZQQ0C https://t.co/HzBmQVkEmd",NA,https://twitter.com/WRPSToday/status/1199788673610502144,0,AL
NA,NA,NA,NA,June 4th Media Release https://t.co/kkbyVW3ycQ #bdnmb,NA,https://twitter.com/BrandonPolice/status/739096078599872512,0,AL
NA,NA,NA,NA,"Media Release for January 4th 2018 - B&amp;E to Garage and Arrest Warrants Executed. https://t.co/I01GHHpQNc Interesting fact: In 2017 BPS executed 907 Arrest Warrants, a 38% increase from 2016. #bdnmb",NA,https://twitter.com/BrandonPolice/status/948981916610580481,0,AL
NA,NA,NA,NA,"20 August 2019 Media Release, B&amp;E to city pool... https://t.co/nrl1CFdh13 #bdnmb",NA,https://twitter.com/BrandonPolice/status/1163838251423195136,0,AL
NA,NA,NA,NA,With @sowhatspeakout @alixvv Begging Bear Statue for #nomorebullies media release @Chief_BLarkin @DirectorSMorris http://t.co/2NkbQoi6,NA,https://twitter.com/GuelphPolice/status/189711028806889472,0,AL
NA,NA,NA,NA,"Media Release - September 15, 2020 -Arrest Of Male On Warrant Leads To Numerous Charges -Food &amp; A Ring Stolen During Residential Break In -Red Honda CRV Taken After Theft Of Wallet &amp; Keys Calls for Service in the last 24 hours: 236 https://t.co/eofk0JQhy4",NA,https://twitter.com/GuelphPolice/status/1306223456003010560,0,AL
NA,NA,NA,NA,"Media Release – September 21, 2020 -Three Males Face Numerous Charges After Bicycle Thefts -Large Organized Public Event Prevented -Male Facing Numerous Charges After Home Invasion Calls for Service in the last 72 hours: 690 https://t.co/r6DXqANDys",NA,https://twitter.com/GuelphPolice/status/1308041561414995968,0,AL
NA,NA,NA,NA,"Media Release – November 26, 2021 -Stolen truck involved in two incidents -Male arrested in commercial break-in -Charges follow drive-through dispute Total calls for service in the last 24 hours - 218 https://t.co/WUZajovLsL https://t.co/BNNQgz4udl",NA,https://twitter.com/GuelphPolice/status/1464251438117306370,0,AL
NA,NA,NA,NA,"In an effort to prevent crime and protect people, our drug enforcement strategy includes outreach and support for people in the community struggling with addiction. Full media release for Thursday November 7, 2019. https://t.co/YW6nSnVmd7 https://t.co/0TCiq4ICQD",NA,https://twitter.com/klpsmedia/status/1192434263574089734,0,AL
NA,NA,NA,NA,"Weekly Media Release - August 31st-September 6, 2020 https://t.co/cson3EkuJd",NA,https://twitter.com/LaSallePoliceON/status/1304501147932274689,0,AL
NA,NA,NA,NA,Media Release: Information - POLICE WEEK - BUILDING COMMUNITY PARTNERSHIPS IN NIAGARA - http://t.co/fAPV2v0enM,NA,https://twitter.com/NiagRegPolice/status/464806426758881280,0,AL
NA,NA,NA,NA,Media Release: Information - Police Services Act Disciplinary Tribunal - https://t.co/HgXvX0peiT,NA,https://twitter.com/NiagRegPolice/status/1081276879963738113,0,AL
NA,NA,NA,NA,Media Release - Arrest Made Following St. Catharines Graffiti Investigation https://t.co/e8DKIzlueE https://t.co/jH6ibMvLbA,NA,https://twitter.com/NiagRegPolice/status/1222634490561998850,0,AL
NA,NA,NA,NA,"MEDIA RELEASE - #NorthBay #Police charge six individuals in relation to an August incident involving ""Freedom Rally"" attendees trespassing at a local business. LINK: https://t.co/GkbjPqtiNp https://t.co/gfxjMASldQ",NA,https://twitter.com/NorthBayPolice/status/1473303040035803145,0,AL
NA,NA,NA,NA,Media Release - CEW Deployment File 2021-18333 Prince Albert Police deployed a Conducted Energy Weapon (CEW) during an incident Tuesday night in which a man with a knife became combative with officers. https://t.co/uLJQdUJJoe https://t.co/GmPnwqJNK6,NA,https://twitter.com/PAPOLICEca/status/1397683305466798082,0,AL
NA,NA,NA,NA,Man arrested for assault and threatening. Media Release 9th May 2018 - https://t.co/5UntClCwzL https://t.co/USzeqJO6RK,NA,https://twitter.com/PortHopePolice/status/994205259047190529,0,AL
NA,NA,NA,NA,"MEDIA RELEASE- Fleeing Suspect Arrested (re; Flight from police, Dangerous Driving and Theft) - Port Moody Police Department #SaferPoMo #LockItOrLooted #Gotcha https://t.co/W9i15WYzUS",NA,https://twitter.com/PortMoodyPD/status/1070508843946262529,0,AL
NA,NA,NA,NA,"A 40-year-old #Ptbo man is facing child pornography charges following an investigation. Media Release for Friday February 22, 2019: https://t.co/cLnui5Jv6Y -LG https://t.co/zKZWtdkMpg",NA,https://twitter.com/PtboPolice/status/1099016825298243584,0,AL
NA,NA,NA,NA,"A new media release is available for March 23, 2020: https://t.co/BbPF9N5YEh",NA,https://twitter.com/PtboPolice/status/1242102275373441027,0,AL
NA,NA,NA,NA,"Media release for July 7, 2020 is available: https://t.co/BbPF9N5YEh",NA,https://twitter.com/PtboPolice/status/1280486479542857729,0,AL
NA,NA,NA,NA,Impaired Arrest media release is available: https://t.co/35Wfu1LMW3 https://t.co/mVnMo3EmI0,NA,https://twitter.com/PtboPolice/status/1366747223434870784,0,AL
NA,NA,NA,NA,SEXUAL ASSAULT: A 49-year-old #Innisfil woman is charged with Sexual Assault after South Simcoe Police Service officers were called to an Innisfil home early this morning. Media Release - https://t.co/oqRQV6Ijds https://t.co/UG6lZU7Z9s,NA,https://twitter.com/SouthSimcoePS/status/1184123396227059715,0,AL
NA,NA,NA,NA,THEFT OF TRAILER AND JET SKIS: We need your help to solve the theft of a trailer containing two jet skis in #Innisfil. Photos attached are similar to stolen jet skis. Media Release - @CrimeSDM https://t.co/eq80pNUVLA https://t.co/M4dhbd4CKQ,NA,https://twitter.com/SouthSimcoePS/status/1311349487596691456,0,AL
NA,NA,NA,NA,WATER RESCUE: A man was taken to hospital this morning after a vehicle went into the harbour at Friday Harbour in #Innisfil. Media Release - https://t.co/A5mRycuNHv https://t.co/ZKJ3gl37qz,NA,https://twitter.com/SouthSimcoePS/status/1306661665396666369,0,AL
NA,NA,NA,NA,BACK TO SCHOOL WEEK #1: Here are the results of the first week of our #BackToSchool All Hands On Deck safety campaign. Thank you to the drivers who helped us make the return to classes safe for students and their families. Media Release - https://t.co/3ne2V3gR4G https://t.co/BSXflC826d,NA,https://twitter.com/SouthSimcoePS/status/1437865369969086464,0,AL
NA,NA,NA,NA,"VEHICLES, GARAGE TARGETED BY THIEVES OVERNIGHT IN BOND HEAD: #BRADFORD Vehicle stolen, several vehicles entered along with a garage. Call us if you have info or security camera video. #thefts #LockItOrLoseIt Media Release - https://t.co/3CcI7g1rdM https://t.co/xMFfiF0i6k",NA,https://twitter.com/SouthSimcoePS/status/1381687083094392834,0,AL
NA,NA,NA,NA,OPERATION IMPACT 2021: The South Simcoe Police Service will be supporting this national public awareness campaign to promote road safety this long #Thanksgiving weekend. Media Release - #OperationImpact2021 #BeAHeroAimForZero https://t.co/zVlnf78k0n https://t.co/eSglsaAdg2,NA,https://twitter.com/SouthSimcoePS/status/1446104304264388610,0,AL
NA,NA,NA,NA,"Media release for April 6, 2020 https://t.co/KT1xLhmT2Y",NA,https://twitter.com/STPSmedia/status/1247187772106067969,0,AL
NA,NA,NA,NA,"Media Release for March 28th, 2021 https://t.co/7T9E9LWmia",NA,https://twitter.com/STPSmedia/status/1376167366355251201,0,AL
NA,NA,NA,NA,Police arrested a Toronto man Sunday evening and charged him with First-Degree Murder following an incident on the city’s North Side. Media release: https://t.co/rGbpmu1rxt,NA,https://twitter.com/tbpsmedia/status/1450118753543409664,0,AL
NA,NA,NA,NA,"On Mar. 15/21, WPS Property Crimes Unit arrested an adult male for stealing and pawning over $26,000 worth of used car batteries. Media Release: https://t.co/9uUM6KAvHm",NA,https://twitter.com/wpgpolice/status/1371839240183681027,0,AL
NA,NA,NA,NA,Ridge Meadows - Standoff Ends With Arrest http://tinyurl.com/ksv874,NA,https://twitter.com/BCRCMP/status/2122465174,0,AL
NA,NA,NA,NA,#Nanaimo - Arrest Made in Coast to Coast Drug Operation http://t.co/k6zjcqGy,NA,https://twitter.com/BCRCMP/status/203605888135733248,0,AL
NA,NA,NA,NA,Two youths aged 12 and 14 yrs arrested for Arson and B &amp; E http://t.co/YG7CKnqO,NA,https://twitter.com/BrantfordPolice/status/200248273997541377,0,AL
NA,NA,NA,NA,Man arrested for sexual assault yesterday after unwanted contact with a woman at a restaurant https://t.co/8FVh8nnQbv,NA,https://twitter.com/BrantfordPolice/status/875354019916546051,0,AL
NA,NA,NA,NA,🚨 Teacher Arrest 🚨 .@ByrneCreekSS Vice Principal Ms. D @liliane_deo has been arrested for our #CopsforCancer Jail &amp; Bail for stealing snacks! Help with bail by donating here: https://t.co/DS5Br7eDsI @burnabyschools @TourdeCoast https://t.co/9PRJmwzhEP,NA,https://twitter.com/BurnabyRCMP/status/1124413487847919616,1,AL
NA,NA,NA,NA,"High risk offender, Michael Grodde, was arrested in #YVR, and has since been returned to #yyc for court. https://t.co/KdWZIAlevV",NA,https://twitter.com/CalgaryPolice/status/694601596622151680,0,AL
NA,NA,NA,NA,"Two men, Asher ATTER, 21, and Jaymes RICHARDSON, 29, have been arrested for three violent random stabbings that took place last week. https://t.co/Seh6EstsY3 #yyc",NA,https://twitter.com/CalgaryPolice/status/1475863939472715778,0,AL
NA,NA,NA,NA,House fire in Chatham; Man Arrested for Weapon Offences; Man charged in FTR MVC; 3 veh MVC; Property safety tips http://t.co/ICcyqOhc,NA,https://twitter.com/CKPSMedia/status/212883019655155712,0,AL
NA,NA,NA,NA,"Yesterday, we removed a 9mm handgun, ammunition and approx $330,000 worth of suspected fentanyl &amp; crystal meth from our streets. A local trio have been arrested &amp; charged with a total of 40 offences. For more info, plz see https://t.co/TNn6Vw1PUa https://t.co/2K0n22QTcZ",NA,https://twitter.com/CKPSMedia/status/1260919909497921536,0,AL
NA,NA,NA,NA,Two Men Arrested for Sexual Assault and Sexual Interference: http://t.co/PIHn9s6qzD,NA,https://twitter.com/DRPS/status/373498911249297408,0,AL
NA,NA,NA,NA,Thanks to a concerned citizen HPS was able to arrest a 40-year-old male with theft. He was caught stealing a package from a front porch after its delivery. @HPSCrimePrevent suggests using a delivery box to help conceal items from the street. https://t.co/7dkpm0kFd8 #HamOnt,NA,https://twitter.com/HamiltonPolice/status/1242508484089982978,0,AL
NA,NA,NA,NA,Prolific offender and known gang associate arrested downtown http://t.co/tOdOO1YY #Kelowna,NA,https://twitter.com/KelownaRCMP/status/281798871426928641,0,AL
NA,NA,NA,NA,Knox Mountain arrest https://t.co/eQYSCRrCHN #Kelowna,NA,https://twitter.com/KelownaRCMP/status/720617666268962816,0,AL
NA,NA,NA,NA,Cyber Crime Unit arrested a 62-year-old London man after being alerted to several images of child pornography ..more.. http://t.co/G4cvNxIZ,NA,https://twitter.com/lpsmediaoffice/status/248411507333943296,0,AL
NA,NA,NA,NA,"Day in Review Oct. 31, 2010 MHPS received 111 calls to service, a total of 20 people were arrested for various... http://fb.me/KbDhBo5K",NA,https://twitter.com/medhatpolice/status/29387128958,0,AL
NA,NA,NA,NA,Male arrested for stabbing https://t.co/ZjFRSaYNqe #Nanaimo,NA,https://twitter.com/NanaimoRCMP/status/823638255404883968,0,AL
NA,NA,NA,NA,St. Catharines Man Arrested on Child Exploitation Charges https://t.co/d7oFSHhsZ5 https://t.co/pQqFLJ8A2c,NA,https://twitter.com/NiagRegPolice/status/1263790166096969728,0,AL
NA,NA,NA,NA,Female Arrested with Assault in Niagara-on-the-Lake https://t.co/k8It290VKU https://t.co/wbjI7F2cC9,NA,https://twitter.com/NiagRegPolice/status/1434670658978471937,0,AL
NA,NA,NA,NA,Ottawa man arrested after a string of night time Break and Enters https://t.co/cJ8kmTN7U1 #ottnews / Arrestation d'un homme d'Ottawa à la suite d'une série d'introductions par effraction nocturnes https://t.co/TDJGRua8b1 #ottnews,NA,https://twitter.com/OttawaPolice/status/1021746943859539973,0,AL
NA,NA,NA,NA,Successful police track by patrol and PSD Daxa led to arrest of man wanted for assault of hotel worker. https://t.co/c6wKQZCeEi https://t.co/LHZvFkoS5o,NA,https://twitter.com/PAPOLICEca/status/905453225276465152,0,AL
NA,NA,NA,NA,N/R Peel Police - Police Arrest a Male For A Loaded Firearm in Vehicle - https://t.co/EyNCGk7ARC,NA,https://twitter.com/PeelPolice/status/877520062663593984,0,AL
NA,NA,NA,NA,"[Victimes d'agressions sexuelles recherchées] Le SPL a procédé à l’arrestation d’Ami Joseph Matthew Reiss, âgé de 36 ans, pour des agressions sexuelles commises entre 2017 et 2019. Nous croyons qu'il pourrait y avoir d'autres victimes. ➡️DÉtails : https://t.co/MHEjNM4aWH https://t.co/B0e1ukcWV5",NA,https://twitter.com/policelaval/status/1186973047510749184,0,AL
NA,NA,NA,NA,"#NovaScotia RCMP Arrest 9, in Drug Investigation, #Halifax. See C/Supt. Brennan at 1:00 press conference http… (cont) http://t.co/EadBEnGu",NA,https://twitter.com/RCMPNS/status/124165156396744704,0,AL
NA,NA,NA,NA,Search Warrant Executed - Male and Female Arrested http://bit.ly/h6nQ9D,NA,https://twitter.com/SaskatoonPolice/status/40127254428258304,0,AL
NA,NA,NA,NA,ARREST : The suspect connected to 3 incidents of sexual assault and indecent action has been arrested. Thank you for your help! https://t.co/NWhTPw7OSB,NA,https://twitter.com/SPVM/status/883037959213244418,0,AL
NA,NA,NA,NA,Timmins Police arrest local man for theft of credit cards from unlocked vehicle See https://t.co/p8UGeGWuAX https://t.co/We6d8mPEJS,NA,https://twitter.com/TimminsPolice/status/1356276655313072129,0,AL
NA,NA,NA,NA,"0821 09:52 Attempt Murder, Nathaniel Evans, 18, Arrested, Tajhai Vanluien, 18, Outstanding http://t.co/SK0GRWUcRd",NA,https://twitter.com/TorontoPolice/status/502453237526855680,0,AL
NA,NA,NA,NA,Officers were called to the Legislative Assembly Building earlier today in response to a large number of protesters blocking entry to the building. We’ve had many questions about why we have not arrested protesters. Our primary duty is to keep the public safe. #yyj #F206406,NA,https://twitter.com/vicpdcanada/status/1227369034208776193,0,AL
NA,NA,NA,NA,"Patrol officers arrested a man early this morning after a spree of mischiefs to downtown businesses. 14 locations have been identified by investigators. If you were impacted by this incident &amp; have not spoke with officers, call 250-995-7654 ext 1. #yyj https://t.co/Utb7uOTXur https://t.co/kuRP4hNj7g",NA,https://twitter.com/vicpdcanada/status/1352006297726582784,0,AL
NA,NA,NA,NA,17-year old stabbed yesterday near Forks Market Road. 20-year old arrested &amp; charged. http://t.co/E9RrXF1nlZ,NA,https://twitter.com/wpgpolice/status/616650580732346368,0,AL
NA,NA,NA,NA,"The @WRPS_ICEunit arrested a Waterloo male, 27, in connection to an alleged child pornography investigation. The male has been charged with Possession of Child Pornography, Making Child Pornography Available, Making Child Pornography &amp; Voyeurism. More: https://t.co/ho68EfjV7g https://t.co/lnUaEyZgKC",NA,https://twitter.com/WRPSToday/status/1438506213054894093,0,AL
NA,NA,NA,NA,Police seek additional victims following the arrest of a sexual assault suspect. http://t.co/KMdg9MyLKc http://t.co/y93iWcYnn8,NA,https://twitter.com/YRP/status/316586631270375424,0,AL
NA,NA,NA,NA,Happy Saturday - We think this future recruit looks like a natural behind the wheel of a police cruiser! #WeekendVibes #Community https://t.co/9MMldiPaFW,NA,https://twitter.com/NiagRegPolice/status/1429080977599614984,0,AL
NA,NA,NA,NA,LIVE on #Periscope: Watch live as Recruits compete against @skijumpcanada athletes! #yyc https://t.co/w9Ecyp0nyU,NA,https://twitter.com/CalgaryPolice/status/777877526450405376,0,AL
NA,NA,NA,NA,"Thank you to everyone who attended #coffeewithacop 👮🏼‍♀️ earlier today. It was great to meet community members and talk about a wide range of issues ranging from safety concerns, ongoing recruiting through to learning about the positives and challenges of modern day policing. 🚔 https://t.co/DaP8sH0GlB",NA,https://twitter.com/CalgaryPolice/status/1222663168889147392,0,AL
NA,NA,NA,NA,We come from all directions. We come from many places. An eagle feather will be available at each Edmonton Police Service divisional station and implemented into recruit graduation ceremonies going forward. This is a small step we can do now to build a better future. #NIPD,NA,https://twitter.com/edmontonpolice/status/1407006553975123973,0,AL
NA,NA,NA,NA,RCMP Entrance Exam Workshop Dec 9. To register: https://t.co/9eXOdEvwvp #recruitingONT ^TLC,NA,https://twitter.com/RCMPONT/status/672053226884243458,0,AL
NA,NA,NA,NA,"The #RCMPSK Proactive Recruiting Team invites YOU to register for upcoming virtual recruiting events. Interested? The next one is March 24, 2021, at 7 p.m. Learn more here: https://t.co/iSSGj7bUAk #RCMPRecruiting ^ch https://t.co/auhGDfeRO3",NA,https://twitter.com/RCMPSK/status/1372948523445067776,0,AL
NA,NA,NA,NA,"The world needs good stories right now and, thankfully, there's a good supply in our community. Thanks, to this future recruit(?) and her thoughtful Mom. You are so kind! https://t.co/8f1I34sDLo",NA,https://twitter.com/reginapolice/status/1255994684981248001,0,AL
NA,NA,NA,NA,"Today we welcomed the return of our six new recruits after they graduated last week from basic constable training at the Ontario Police College. The traditional ""March Past"" ceremony was virtual so their SSPS Instructor McCallum shared this photo! Congratulations! https://t.co/gwY071Lb7N",NA,https://twitter.com/SouthSimcoePS/status/1424783594959036418,0,AL
NA,NA,NA,NA,Can't attend tonight's Constable Recruitment Information Session @GreaterSudbury Council Chambers? Watch it through livestream video: https://t.co/i0gDsdWUOQ Questions and comments will be addressed throughout the session. #SudburyPolice https://t.co/W3ahTBzJpV,NA,https://twitter.com/SudburyPolice/status/1228038729417330688,0,AL
NA,NA,NA,NA,Are you at #SFU #bigfair2012 today? Drop by and say hello to #VPD Cst Roberts and Cst Bates from the Recruiting Unit! http://t.co/0ZdHhtBP,NA,https://twitter.com/VancouverPD/status/248519765214248962,0,AL
NA,NA,NA,NA,Look at all these #FutureRecruits reporting for duty!! Thank you for participating in our #Officeroween contest! Wishing everyone a safe and Happy Halloween🎃 https://t.co/VPFJOO8fwc,NA,https://twitter.com/WRPSToday/status/1189934006537768960,0,AL
